TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2022-04-07 23:23:08.489,0.18233429,0.60730433,1.2242151,0.5298783,0.18127602,0.50745326,0.8684386,0.49580547,0.16918819,0.73408693,0.9920871,0.2928609,-0.2484667,0.7147785,0.47958586,0.01481148,-0.7974367,0.49426144,0.10197665,-0.44763973,854.61536,99.12088,848.5714,875.56775,1083.4799,-0.65496826171875,0.28369140625,0.7021484375,-2.2430419921875,1.921539306640625,0.73272705078125,1,1.0,1.0,1.0,1.0,41.84
2022-04-07 23:23:09.502,0.052965827,0.60730433,1.0573694,0.6398653,0.2911944,0.50745326,0.7290178,0.61070347,0.18275702,0.73408693,0.9686941,0.3244516,-0.23319599,0.7147785,0.38551405,-0.015428919,-0.6938585,0.49426144,0.0943307,-0.42631665,840.9158,492.78387,843.3333,842.1245,633.4066,-0.6561279296875,0.283935546875,0.70159912109375,-2.2430419921875,1.891632080078125,0.740203857421875,1,1.0,1.0,1.0,1.0,41.84
2022-04-07 23:23:10.526,0.34691548,0.60730433,1.3831097,0.7515155,0.080400415,0.50745326,0.6886497,0.51115745,0.6199921,0.73408693,0.7622729,0.39950407,-0.14637509,0.7147785,0.4815388,0.17618154,-0.64359313,0.49426144,0.073787086,-0.36098936,852.6007,246.99634,877.1795,870.32965,888.86444,-0.6529541015625,0.2845458984375,0.70269775390625,-2.220611572265625,1.846771240234375,0.725250244140625,1,1.0,1.0,1.0,1.0,41.84
2022-04-07 23:23:11.541,0.1264064,0.60730433,1.4442148,0.30841544,0.36013532,0.50745326,0.65642875,0.24686861,1.0011082,0.73408693,0.67797196,0.67719525,-0.09286301,0.7147785,0.5149904,0.2173363,-0.61484975,0.49426144,-0.25305486,-0.34150395,852.6007,445.64102,832.8571,859.45056,699.0842,-0.654296875,0.2843017578125,0.70184326171875,-2.429962158203125,1.667327880859375,0.82244873046875,1,1.0,1.0,1.0,1.0,41.84
2022-04-07 23:23:12.571,-0.12549122,0.60730433,1.2290907,0.21775043,0.141438,0.50745326,0.9042809,0.31000593,0.838165,0.73408693,0.6982102,0.48212084,-0.17006707,0.7147785,0.351202,0.029809281,-0.547562,0.49426144,-0.21513556,-0.44706655,844.94507,537.50916,844.94507,858.6447,873.5531,-0.65411376953125,0.28460693359375,0.70367431640625,-2.2430419921875,1.86920166015625,0.777587890625,1,1.0,1.0,1.0,1.0,41.84
2022-04-07 23:23:13.601,0.013550663,0.60730433,1.0023354,0.08811011,0.1778399,0.50745326,0.8618419,0.24971928,0.55998015,0.73408693,0.7183938,0.3998082,-0.25429723,0.7147785,0.45200258,-0.10809287,-0.5879237,0.49426144,0.122894526,-0.59996486,837.6923,404.1392,836.08057,817.9487,610.4396,-0.65582275390625,0.283935546875,0.70147705078125,-2.25799560546875,1.8243408203125,0.680389404296875,1,1.0,1.0,1.0,1.0,41.84
2022-04-07 23:23:14.618,-0.084756315,0.60730433,1.1134562,0.12527277,0.4040309,0.50745326,0.69563085,0.26575595,0.25787833,0.73408693,0.620045,0.38479286,-0.16350855,0.7147785,0.56003964,-0.143225,-0.45047015,0.49426144,0.07818652,-0.32626915,853.8095,137.8022,837.28937,874.35895,1070.989,-0.65478515625,0.28485107421875,0.70220947265625,-2.400054931640625,1.712188720703125,0.82244873046875,1,1.0,1.0,1.0,1.0,41.84
2022-04-07 23:23:15.640,0.108948074,0.60730433,0.75312096,0.28437388,0.17979239,0.50745326,0.41022816,0.4650747,0.42913198,0.73408693,0.4628244,0.30473635,-0.10342024,0.7147785,0.510204,-0.10672656,-0.60678345,0.49426144,-0.25731048,-0.376006,845.7509,408.57144,842.9304,827.619,799.011,-0.653564453125,0.283935546875,0.7022705078125,-2.3028564453125,1.876678466796875,0.710296630859375,1,1.0,2.0,1.0,1.0,41.81
2022-04-07 23:23:16.646,0.35148332,0.60730433,0.9173047,0.122985326,0.06315603,0.50745326,0.6579584,0.090125866,0.32567263,0.73408693,1.0603302,0.24081334,-0.20968787,0.7147785,0.54866964,-0.046944555,-0.8079314,0.49426144,-0.24590093,-0.41810164,842.1245,639.0476,849.3773,824.3956,666.8498,-0.65325927734375,0.282958984375,0.7027587890625,-2.3626708984375,1.727142333984375,0.800018310546875,1,1.0,2.0,1.0,1.0,41.81
2022-04-07 23:23:17.652,0.31298545,0.60730433,1.1677532,0.03225369,0.13959862,0.50745326,0.6396493,0.2311848,0.017744007,0.73408693,1.0719583,0.497411,-0.29672605,0.7147785,0.46944615,0.007893024,-0.87771,0.49426144,-0.16672315,-0.50189626,842.52747,272.38095,819.5604,839.707,926.7399,-0.65289306640625,0.2841796875,0.7039794921875,-2.190704345703125,1.8841552734375,0.829925537109375,1,1.0,2.0,1.0,1.0,41.81
2022-04-07 23:23:18.658,0.08052755,0.60730433,1.2288828,-0.35203645,0.1329729,0.50745326,0.68467873,0.15289275,0.16773356,0.73408693,0.6139602,0.5010745,-0.39089677,0.7147785,0.39457476,0.038498625,-0.9199896,0.49426144,-0.12534893,-0.4501751,848.1685,188.1685,856.63007,851.79486,1050.8425,-0.65362548828125,0.283935546875,0.70428466796875,-2.235565185546875,1.846771240234375,0.814971923828125,1,1.0,1.0,1.0,1.0,41.81
2022-04-07 23:23:19.682,0.10819601,0.60730433,0.9047772,0.059810866,0.21325572,0.50745326,0.61593896,0.11438273,0.28868648,0.73408693,0.6634826,0.27758688,-0.29847646,0.7147785,0.42224938,-0.04519555,-0.88408566,0.49426144,-0.26962006,-0.5657276,850.58606,705.12823,854.21246,827.2161,592.71063,-0.65313720703125,0.2845458984375,0.7047119140625,-2.265472412109375,1.83929443359375,0.785064697265625,1,1.0,2.0,1.0,1.0,41.81
2022-04-07 23:23:20.706,0.26478067,0.60730433,0.8929321,0.17869829,0.43111995,0.50745326,0.5460465,0.13584037,1.2187548,0.73408693,0.4975828,0.7705207,-0.05866281,0.7147785,0.30928186,0.03713034,-0.8819042,0.49426144,-0.18440318,-0.4265239,855.42126,535.4945,834.87177,824.3956,700.293,-0.651123046875,0.284423828125,0.70501708984375,-2.2430419921875,1.966400146484375,0.70281982421875,1,1.0,2.0,1.0,1.0,41.81
2022-04-07 23:23:21.713,0.72227407,0.60730433,0.8427562,0.71428186,1.0305388,0.50745326,0.5110662,0.6550599,1.8510082,0.73408693,0.5032586,1.4867374,0.3089821,0.7147785,0.41096395,0.40373954,-0.82476723,0.49426144,-0.16312692,-0.38639668,842.1245,386.8132,832.8571,845.7509,969.85345,-0.65252685546875,0.2843017578125,0.70599365234375,-2.295379638671875,1.74957275390625,0.800018310546875,1,1.0,1.0,1.0,1.0,41.81
2022-04-07 23:23:22.722,0.265345,0.60730433,0.9664659,0.4302197,0.34758475,0.50745326,0.52741694,0.62447304,1.6896552,0.73408693,0.8151347,1.6183388,0.21867424,0.7147785,0.4012618,0.49289373,-0.613732,0.49426144,-0.12561883,-0.29125455,845.34796,370.69598,831.6484,838.0952,1016.99634,-0.65087890625,0.2843017578125,0.7061767578125,-2.3626708984375,1.592559814453125,0.785064697265625,1,1.0,4.0,1.0,1.0,41.81
2022-04-07 23:23:23.739,-0.03346688,0.60730433,0.98733234,0.26086453,-0.17208686,0.50745326,0.6781972,0.25578368,0.7397213,0.73408693,0.70379233,0.8459914,-0.16452798,0.7147785,0.34155533,-0.029381208,-0.8629324,0.49426144,-0.18361443,-0.4500322,850.18317,359.4139,860.2564,828.8278,844.1392,-0.6510009765625,0.285400390625,0.7061767578125,-2.34771728515625,1.772003173828125,0.770111083984375,1,1.0,2.0,1.0,1.0,41.81
2022-04-07 23:23:24.749,-0.2991311,0.60730433,0.9839613,0.23127979,0.017415887,0.50745326,0.71469474,0.36618754,-0.049738195,0.73408693,0.6741956,0.48846802,-0.19739023,0.7147785,0.30280805,0.070672266,-0.64942545,0.49426144,-0.28339112,-0.3184231,847.3626,444.43222,850.989,834.0659,745.82416,-0.65008544921875,0.2843017578125,0.7064208984375,-2.355194091796875,1.697235107421875,0.650482177734375,1,1.0,2.0,1.0,1.0,41.81
2022-04-07 23:23:25.772,-0.01970938,0.60730433,0.93177384,0.3554639,-0.19609411,0.50745326,0.46555203,0.4192808,0.031769115,0.73408693,0.81659454,0.48846802,-0.28510708,0.7147785,0.2988345,0.017242769,-0.6899453,0.49426144,-0.28526673,-0.41378692,846.1539,241.75824,863.47986,858.6447,1124.1758,-0.64874267578125,0.28460693359375,0.70751953125,-2.37762451171875,1.443023681640625,0.770111083984375,1,1.0,2.0,1.0,1.0,41.80
2022-04-07 23:23:26.773,0.0884928,0.60730433,1.2831689,0.24313504,-0.09268392,0.50745326,0.8341154,0.21183896,-0.18785019,0.73408693,0.811223,0.14420222,-0.43700275,0.7147785,0.49122724,0.016654268,-0.80455756,0.49426144,-0.07230316,-0.4521277,844.94507,607.2161,833.663,856.63007,721.6484,-0.6468505859375,0.28564453125,0.708251953125,-2.325286865234375,1.83929443359375,0.8074951171875,1,1.0,1.0,1.0,1.0,41.80
2022-04-07 23:23:27.776,-0.064731486,0.60730433,1.1797385,0.40522164,-0.28720146,0.50745326,0.8232663,0.11800166,0.08080485,0.73408693,0.82930154,0.52013457,-0.33721533,0.7147785,0.48231867,-0.022918718,-0.66603446,0.49426144,-0.29867002,-0.43994254,845.34796,260.29303,850.58606,860.2564,1117.326,-0.64874267578125,0.2843017578125,0.709716796875,-2.310333251953125,1.712188720703125,0.859832763671875,1,1.0,2.0,1.0,1.0,41.80
2022-04-07 23:23:28.783,0.20461401,0.60730433,1.2116807,0.7638391,0.26254183,0.50745326,0.9829927,0.49173024,0.17143072,0.73408693,0.97470284,0.5938659,-0.17183535,0.7147785,0.32792258,0.13158283,-0.70372105,0.49426144,-0.22799021,-0.46012104,844.1392,346.52014,861.8681,854.21246,1055.2748,-0.6500244140625,0.2861328125,0.7066650390625,-2.220611572265625,1.92901611328125,0.680389404296875,1,1.0,2.0,1.0,1.0,41.80
2022-04-07 23:23:29.791,0.17148687,0.60730433,1.2363764,0.44029477,0.3881349,0.50745326,1.0877702,0.37368816,0.7876152,0.73408693,1.0667669,0.5073845,-0.11588981,0.7147785,0.49156952,0.17864098,-0.845206,0.49426144,-0.26088092,-0.5404845,842.1245,365.8608,838.49817,854.21246,845.34796,-0.6495361328125,0.284423828125,0.708984375,-2.355194091796875,1.801910400390625,0.635528564453125,1,1.0,2.0,1.0,1.0,41.80
2022-04-07 23:23:30.806,0.19338016,0.60730433,1.1255842,0.37757885,0.16861099,0.50745326,0.8017539,0.12503184,0.9100646,0.73408693,0.9016536,0.5732324,-0.13499898,0.7147785,0.5222314,0.18040164,-0.73329425,0.49426144,-0.078684695,-0.53551453,853.8095,358.60806,844.1392,855.0183,910.2198,-0.64630126953125,0.284912109375,0.70843505859375,-2.27294921875,1.801910400390625,0.79254150390625,1,1.0,1.0,1.0,1.0,41.80
2022-04-07 23:23:31.822,0.15033345,0.60730433,1.0627276,0.24461418,-0.07777144,0.50745326,0.9699684,0.051700138,0.24142335,0.73408693,0.8460609,0.43136752,-0.10553605,0.7147785,0.16013886,-0.022776237,-0.5831532,0.49426144,0.158353,-0.3724292,844.5421,192.60074,853.4066,861.8681,1091.5385,-0.64642333984375,0.28558349609375,0.70770263671875,-2.27294921875,1.7047119140625,0.979461669921875,1,1.0,2.0,1.0,1.0,41.80
2022-04-07 23:23:32.844,0.0031104963,0.60730433,1.0784793,-0.008111245,0.04564834,0.50745326,0.78772354,0.16491883,0.10465246,0.73408693,0.78257173,0.22072425,-0.11060794,0.7147785,0.41771057,-0.12300784,-0.8379426,0.49426144,0.00501431,-0.43529755,857.4359,249.01099,869.12085,857.03296,1106.044,-0.64654541015625,0.28436279296875,0.70654296875,-2.355194091796875,1.921539306640625,0.740203857421875,1,1.0,2.0,1.0,1.0,41.80
2022-04-07 23:23:33.865,0.21402457,0.60730433,1.0852298,0.19101682,0.25949022,0.50745326,0.6825623,0.30124134,0.14984632,0.73408693,0.53676695,0.31014305,-0.12220266,0.7147785,0.500619,0.0062637483,-0.7901809,0.49426144,0.015225659,-0.3825765,848.97437,442.01465,856.2271,855.82416,747.03296,-0.64715576171875,0.28411865234375,0.7078857421875,-2.295379638671875,1.8243408203125,0.785064697265625,1,1.0,2.0,1.0,1.0,41.80
2022-04-07 23:23:34.870,0.26200774,0.60730433,1.2062566,0.4182158,0.2888172,0.50745326,0.96674955,0.29039305,0.5562626,0.73408693,0.51174164,0.44326714,-0.182632,0.7147785,0.4977763,0.0016025461,-0.5978238,0.49426144,0.006771348,-0.36094853,848.5714,527.4359,855.42126,828.8278,692.6374,-0.64593505859375,0.284912109375,0.70892333984375,-2.4224853515625,1.6748046875,0.777587890625,1,1.0,1.0,1.0,1.0,41.80
2022-04-07 23:23:35.889,0.045433037,0.60730433,1.1863705,0.3137136,0.096553065,0.50745326,0.5412682,0.24880624,0.5176211,0.73408693,0.8939103,0.7024613,-0.10468688,0.7147785,0.29909727,0.08955265,-0.7828976,0.49426144,-0.19867416,-0.37861025,849.7802,325.16483,845.7509,865.4945,1085.0916,-0.6463623046875,0.28485107421875,0.70867919921875,-2.385101318359375,1.757049560546875,0.6878662109375,1,1.0,1.0,1.0,1.0,41.77
2022-04-07 23:23:36.895,0.27643675,0.60730433,1.1398685,0.1975769,0.3435576,0.50745326,0.55609125,0.36436075,0.09974925,0.73408693,0.45206517,0.35642385,-0.13960868,0.7147785,0.35863122,0.03551935,-0.6030731,0.49426144,-0.1541511,-0.30108938,855.0183,494.79852,843.73627,862.674,976.7033,-0.64617919921875,0.28387451171875,0.70977783203125,-2.34771728515625,1.77947998046875,0.859832763671875,1,1.0,2.0,1.0,1.0,41.77
2022-04-07 23:23:37.926,0.20929585,0.60730433,1.1736866,0.70436513,0.28210893,0.50745326,0.63784754,0.16511336,0.5258724,0.73408693,0.5670147,0.4878247,-0.22136638,0.7147785,0.43153897,0.10758671,-0.6344548,0.49426144,-0.27261052,-0.4337219,848.5714,655.16486,842.1245,840.9158,693.0403,-0.6480712890625,0.285400390625,0.709716796875,-2.310333251953125,1.77947998046875,0.874786376953125,1,1.0,2.0,1.0,1.0,41.77
2022-04-07 23:23:38.933,0.16080314,0.60730433,1.1308844,0.6863047,0.120641746,0.50745326,0.55134195,0.07050692,0.53381073,0.73408693,0.56685513,0.46651733,-0.05943201,0.7147785,0.46194932,0.2133007,-0.7182887,0.49426144,-0.28922316,-0.56984156,842.1245,535.89746,842.1245,827.2161,790.9524,-0.64678955078125,0.28619384765625,0.7103271484375,-2.310333251953125,1.86920166015625,0.800018310546875,1,1.0,1.0,1.0,1.0,41.77
2022-04-07 23:23:39.941,0.1879836,0.60730433,1.197933,0.2924103,0.09899601,0.50745326,0.75315374,0.28449306,0.70382226,0.73408693,0.82938063,0.51357925,-0.26256636,0.7147785,0.37899718,0.07604926,-0.6792036,0.49426144,-0.10867155,-0.6565164,839.707,791.75824,850.18317,828.8278,593.5165,-0.646240234375,0.28662109375,0.70953369140625,-2.265472412109375,1.936492919921875,0.8074951171875,1,1.0,1.0,1.0,1.0,41.77
2022-04-07 23:23:40.955,-0.09136827,0.60730433,1.1689698,0.13861445,0.41080847,0.50745326,0.76525927,0.24819541,0.7552326,0.73408693,0.69689447,0.5742474,-0.084937185,0.7147785,0.47332934,0.14042264,-0.70415246,0.49426144,-0.14749737,-0.4671517,845.7509,828.8278,848.97437,833.2601,610.0366,-0.64532470703125,0.28546142578125,0.71038818359375,-2.190704345703125,1.92901611328125,0.770111083984375,1,1.0,1.0,1.0,1.0,41.77
2022-04-07 23:23:41.975,0.21617927,0.60730433,1.1548908,0.44904107,0.3928568,0.50745326,0.6198661,0.34672254,0.6786503,0.73408693,0.7196622,0.4817305,-0.13211964,0.7147785,0.5161829,0.0936623,-0.742474,0.49426144,-0.11363042,-0.45709243,843.73627,862.27106,840.10986,837.6923,630.58606,-0.64508056640625,0.28369140625,0.70867919921875,-2.400054931640625,1.891632080078125,0.46356201171875,1,1.0,2.0,1.0,1.0,41.77
2022-04-07 23:23:42.985,0.26205146,0.60730433,1.0444525,0.43877605,-0.0012845757,0.50745326,0.8084942,0.24899027,0.5595209,0.73408693,0.7998535,0.29802904,-0.2183125,0.7147785,0.4028825,0.008615296,-0.6927944,0.49426144,-0.21334668,-0.5217694,838.0952,477.0696,844.94507,827.619,886.8498,-0.649169921875,0.28558349609375,0.70794677734375,-2.2430419921875,1.951446533203125,0.889739990234375,1,1.0,1.0,1.0,1.0,41.77
2022-04-07 23:23:43.992,0.29749992,0.60730433,0.9835135,0.68112147,-0.036900725,0.50745326,0.71642506,0.45105648,0.18307468,0.73408693,0.688558,1.3219225,-0.16307141,0.7147785,0.3351193,0.42951396,-0.68955326,0.49426144,-0.4117889,-0.19015954,839.304,767.1795,838.9011,834.0659,626.1539,-0.64666748046875,0.2855224609375,0.70965576171875,-2.213134765625,1.973876953125,0.665435791015625,1,1.0,1.0,1.0,1.0,41.77
2022-04-07 23:23:44.995,0.12051184,0.60730433,1.2650499,0.6304974,0.12210945,0.50745326,0.79521805,0.43016142,0.71302783,0.73408693,0.60714805,1.3219225,-0.24188593,0.7147785,0.3504509,0.31544748,-0.7731922,0.49426144,-0.33848298,-0.36201042,835.6777,428.71796,857.8388,821.1722,560.4762,-0.6456298828125,0.28460693359375,0.708984375,-2.325286865234375,1.936492919921875,0.59814453125,1,1.0,1.0,1.0,1.0,41.77
2022-04-07 23:23:46.023,-0.07245727,0.60730433,1.1407408,0.016338548,0.23465316,0.50745326,0.65016043,0.15065742,0.76563567,0.73408693,0.6805198,0.4195481,-0.16478692,0.7147785,0.33701846,0.023046255,-0.7686368,0.49426144,-0.29218668,-0.41518334,844.94507,554.0293,837.6923,819.9634,726.8865,-0.6484375,0.28607177734375,0.7088623046875,-2.1832275390625,1.966400146484375,0.8673095703125,1,1.0,1.0,1.0,1.0,41.72
2022-04-07 23:23:47.032,-0.15366377,0.60730433,0.95519537,0.2831894,0.018220197,0.50745326,0.5154211,-0.022590805,0.4924488,0.73408693,0.6741938,0.23018117,-0.19110993,0.7147785,0.31654647,-0.047275346,-0.78029895,0.49426144,-0.41698757,-0.46506125,846.1539,317.10623,848.1685,857.8388,1107.2528,-0.64813232421875,0.28521728515625,0.70928955078125,-2.295379638671875,1.951446533203125,0.710296630859375,1,1.0,1.0,1.0,1.0,41.72
2022-04-07 23:23:48.048,0.15989122,0.60730433,1.2042322,0.12884587,0.028717022,0.50745326,0.09589411,0.008791694,0.33158058,0.73408693,0.49922356,0.42511252,-0.11226611,0.7147785,0.38848802,-0.06342135,-0.8369746,0.49426144,-0.597974,-0.58208996,833.2601,529.45056,849.7802,829.6337,561.28204,-0.644775390625,0.28564453125,0.70928955078125,-2.37762451171875,1.77947998046875,0.777587890625,1,1.0,1.0,1.0,1.0,41.72
2022-04-07 23:23:49.059,0.3373161,0.60730433,1.226244,0.3288179,0.1911582,0.50745326,0.9572638,0.17774533,0.35931846,0.73408693,0.6878414,0.43663546,-0.2009218,0.7147785,0.39162162,-0.11982058,-0.64699656,0.49426144,-0.16775216,-0.5205366,846.1539,394.46887,830.84247,838.0952,863.47986,-0.644775390625,0.28656005859375,0.710693359375,-2.295379638671875,1.86920166015625,0.859832763671875,1,1.0,1.0,1.0,1.0,41.72
2022-04-07 23:23:50.071,0.3211724,0.60730433,1.226244,0.37474054,0.014938581,0.50745326,0.9572638,0.10068104,0.123183735,0.73408693,0.6878414,0.33218977,-0.3259013,0.7147785,0.39162162,-0.15274943,-0.6527791,0.49426144,-0.16775216,-0.5008042,853.00366,417.03296,840.9158,867.50916,1014.17584,-0.6475830078125,0.2850341796875,0.70819091796875,-2.310333251953125,1.996307373046875,0.575714111328125,1,1.0,1.0,1.0,1.0,41.72
2022-04-07 23:23:51.087,0.24473229,0.60730433,1.4593216,0.3201074,0.17688282,0.50745326,1.0346622,0.3079443,0.6575883,0.73408693,0.7855017,1.045958,-0.04964407,0.7147785,0.43501347,0.005120079,-0.7782625,0.49426144,-0.3740638,-0.5062458,864.2857,702.3077,857.03296,856.63007,743.4066,-0.6461181640625,0.28564453125,0.70977783203125,-2.3028564453125,1.9140625,0.79254150390625,1,1.0,1.0,1.0,1.0,41.72
2022-04-07 23:23:52.123,0.29945615,0.60730433,1.3327861,0.22679971,0.26925787,0.50745326,0.8380355,0.22501579,0.96285623,0.73408693,0.7836199,1.167433,0.06880379,0.7147785,0.33915216,0.17526735,-0.6755325,0.49426144,-0.17715554,-0.6337811,848.5714,267.54578,846.1539,852.6007,1069.3773,-0.64642333984375,0.28399658203125,0.710205078125,-2.4224853515625,1.6748046875,0.680389404296875,1,1.0,1.0,1.0,1.0,41.72
2022-04-07 23:23:53.136,0.19141738,0.60730433,0.81757635,-0.02129125,-0.07775051,0.50745326,0.68712276,-0.008446137,0.32272846,0.73408693,0.59166163,0.4132114,-0.23108424,0.7147785,0.3747194,0.002283412,-0.7082554,0.49426144,-0.14492865,-0.5928765,852.1978,346.92307,864.2857,869.12085,1110.8792,-0.6453857421875,0.284912109375,0.709228515625,-2.325286865234375,1.89910888671875,0.740203857421875,1,1.0,2.0,1.0,1.0,41.72
2022-04-07 23:23:54.168,0.07914901,0.60730433,1.0091288,0.12776186,-0.044136446,0.50745326,0.6549009,-0.01468885,0.30370957,0.73408693,0.736695,0.08788859,-0.39103442,0.7147785,0.39400518,-0.017615197,-0.8570958,0.49426144,-0.18569423,-0.6715123,853.8095,764.7619,848.1685,853.00366,645.09155,-0.6494140625,0.28680419921875,0.70855712890625,-2.3028564453125,1.8841552734375,0.785064697265625,1,1.0,2.0,1.0,1.0,41.72
2022-04-07 23:23:55.171,0.08769291,0.60730433,1.1964604,0.33315694,0.02577042,0.50745326,0.7986601,0.056192923,0.20695394,0.73408693,0.7029468,0.19609432,-0.3081599,0.7147785,0.3293759,-0.029024556,-0.7492508,0.49426144,-0.20421414,-0.53554744,833.663,724.0659,859.0476,820.3663,609.6337,-0.64605712890625,0.28643798828125,0.71099853515625,-2.220611572265625,1.9140625,0.8673095703125,1,1.0,1.0,1.0,1.0,41.72
2022-04-07 23:23:56.200,0.16521682,0.60730433,1.0179479,0.0919655,0.12742482,0.50745326,0.3652305,-0.03453217,0.3136079,0.73408693,0.5447358,-0.050647035,-0.16364431,0.7147785,0.48981905,-0.015503195,-0.7622079,0.49426144,-0.18891795,-0.48082125,850.989,437.17947,859.85345,867.1062,1105.641,-0.64617919921875,0.28485107421875,0.71136474609375,-2.46734619140625,1.727142333984375,0.61309814453125,1,1.0,1.0,1.0,1.0,41.70
2022-04-07 23:23:57.209,-0.07574746,0.60730433,1.1804057,0.120252475,0.28693363,0.50745326,0.73595816,0.39993474,0.32333618,0.73408693,0.60810065,0.26561865,-0.2557191,0.7147785,0.41009918,-0.16125332,-0.7462877,0.49426144,-0.018516038,-0.40683532,853.8095,514.1392,849.3773,876.3736,1022.23444,-0.64825439453125,0.28631591796875,0.708740234375,-2.415008544921875,1.65985107421875,0.82244873046875,1,1.0,1.0,1.0,1.0,41.70
2022-04-07 23:23:58.213,0.15547648,0.60730433,1.0338972,0.03962643,0.17964219,0.50745326,0.7022985,0.20821422,0.26566014,0.73408693,0.62526304,0.32477036,-0.248746,0.7147785,0.3311083,-0.14794807,-0.64074033,0.49426144,0.054135967,-0.38144782,849.7802,644.68866,860.65936,826.0073,703.5165,-0.6441650390625,0.286865234375,0.7119140625,-2.295379638671875,1.981353759765625,0.800018310546875,1,1.0,1.0,1.0,1.0,41.70
2022-04-07 23:23:59.225,0.0043071285,0.60730433,1.0200372,-0.29634032,0.15320864,0.50745326,0.33800083,0.04832373,0.37302974,0.73408693,0.5814264,0.42228064,-0.06794315,0.7147785,0.37694383,0.010060034,-0.6913779,0.49426144,-0.051022828,-0.45082405,850.989,253.44322,848.5714,859.0476,1109.6703,-0.6451416015625,0.28594970703125,0.7099609375,-2.370147705078125,1.906585693359375,0.755157470703125,1,1.0,1.0,1.0,1.0,41.70
2022-04-07 23:24:00.235,0.24901253,0.60730433,0.8651894,0.2939448,0.20848043,0.50745326,0.77514887,0.39516395,0.3275714,0.73408693,0.61456305,0.6115724,-0.062839314,0.7147785,0.3561722,0.16355509,-0.6496066,0.49426144,0.042207025,-0.43166366,844.1392,822.381,848.1685,852.6007,824.7985,-0.64501953125,0.285888671875,0.7113037109375,-2.355194091796875,1.80938720703125,0.94207763671875,1,1.0,2.0,1.0,1.0,41.70
2022-04-07 23:24:01.243,0.40445265,0.60730433,1.0184572,0.4346005,0.3718718,0.50745326,0.6177014,0.4125062,0.21659757,0.73408693,0.60103524,0.4705336,-0.21003227,0.7147785,0.25982246,0.070168115,-0.5783071,0.49426144,0.006525113,-0.4318152,840.9158,812.71063,844.5421,838.0952,623.73627,-0.64599609375,0.28436279296875,0.7109375,-2.28790283203125,1.80938720703125,0.777587890625,1,1.0,2.0,1.0,1.0,41.70
2022-04-07 23:24:02.250,0.43001354,0.60730433,1.0275117,0.4922582,0.3144904,0.50745326,0.62161803,0.34292105,0.106973864,0.73408693,0.8445792,0.61300474,-0.14831562,0.7147785,0.36673394,-0.03050125,-0.5907817,0.49426144,0.010594335,-0.52169216,839.304,592.71063,838.9011,836.8865,844.94507,-0.64447021484375,0.28497314453125,0.71002197265625,-2.22808837890625,1.8243408203125,0.874786376953125,1,1.0,2.0,1.0,1.0,41.70
2022-04-07 23:24:03.256,0.17082617,0.60730433,1.122531,0.3816081,0.20245029,0.50745326,0.79885125,0.20655422,0.008810846,0.73408693,0.88614076,0.587267,-0.1509147,0.7147785,0.44787267,-0.018536095,-0.6652168,0.49426144,0.07020433,-0.42926282,848.1685,336.04395,849.3773,861.8681,1074.2124,-0.64483642578125,0.28521728515625,0.71026611328125,-2.3626708984375,1.742095947265625,0.695343017578125,1,1.0,2.0,1.0,1.0,41.70
2022-04-07 23:24:04.293,0.29873163,0.60730433,1.291156,0.5122581,0.15137875,0.50745326,0.8104435,0.45060065,0.77573067,0.73408693,0.64426005,0.9049665,-0.24379547,0.7147785,0.33514836,0.02051357,-0.85536206,0.49426144,0.00555613,-0.44072357,844.5421,935.2015,841.31866,844.1392,654.7619,-0.6448974609375,0.28338623046875,0.7125244140625,-2.071075439453125,2.145843505859375,0.85235595703125,1,1.0,2.0,1.0,1.0,41.70
2022-04-07 23:24:05.316,0.5893506,0.60730433,1.1273476,0.6577608,0.3310771,0.50745326,0.62917536,0.4233741,0.6894428,0.73408693,0.77743435,1.0563684,-0.24376856,0.7147785,0.31019023,-0.020197935,-0.8827556,0.49426144,-0.11427608,-0.5539372,846.9597,786.52014,843.73627,828.8278,572.96704,-0.643310546875,0.2867431640625,0.7122802734375,-2.220611572265625,1.727142333984375,0.95703125,1,1.0,2.0,1.0,1.0,41.70
2022-04-07 23:24:06.339,0.419835,0.60730433,1.0516189,0.5350587,0.43542075,0.50745326,0.26142088,0.5811208,1.2318218,0.73408693,0.7464747,1.4616075,0.1519083,0.7147785,0.3097422,0.21989958,-0.9213803,0.49426144,-0.24854852,-0.578993,861.06226,300.5861,850.18317,848.1685,975.89746,-0.64434814453125,0.28668212890625,0.7119140625,-2.325286865234375,1.861724853515625,0.73272705078125,1,1.0,2.0,1.0,1.0,41.69
